title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
Wotakoi: Love Is Hard for Otaku,movie,Comedy,2020.0,tt9018612,5.2,634.0
Wotakoi: Love Is Hard for Otaku,movie,Musical,2020.0,tt9018612,5.2,634.0
Wotakoi: Love Is Hard for Otaku,movie,Romance,2020.0,tt9018612,5.2,634.0
The Mother,movie,Action,2023.0,tt6968614,5.6,50729.0
The Mother,movie,Thriller,2023.0,tt6968614,5.6,50729.0
The Rope Curse,movie,Horror,2018.0,tt9174800,5.2,488.0
Planeta Singli 2,movie,Comedy,2018.0,tt8115282,5.6,1137.0
Planeta Singli 2,movie,Romance,2018.0,tt8115282,5.6,1137.0
Super Monsters Save Halloween,movie,Adventure,2018.0,tt9085726,5.5,74.0
Super Monsters Save Halloween,movie,Animation,2018.0,tt9085726,5.5,74.0
Super Monsters Save Halloween,movie,Comedy,2018.0,tt9085726,5.5,74.0
Nyitva,movie,Comedy,2018.0,tt7571992,6.3,1736.0
Nyitva,movie,Drama,2018.0,tt7571992,6.3,1736.0
Nyitva,movie,Romance,2018.0,tt7571992,6.3,1736.0
100% Coco New York,movie,Comedy,2019.0,tt8419052,5.4,158.0
Wild and Free,movie,Drama,2018.0,tt9105508,5.7,319.0
Wild and Free,movie,Family,2018.0,tt9105508,5.7,319.0
Dubai My Love,movie,Drama,2017.0,tt7920146,6.2,9.0
Dubai My Love,movie,Romance,2017.0,tt7920146,6.2,9.0
Great Barrier Reef,movie,Documentary,2018.0,tt8374102,7.4,45.0
Game Over,movie,Drama,2019.0,tt8914492,6.9,8604.0
Game Over,movie,Mystery,2019.0,tt8914492,6.9,8604.0
Game Over,movie,Thriller,2019.0,tt8914492,6.9,8604.0
ReMastered: Who Shot the Sheriff?,movie,Biography,2018.0,tt9046548,6.9,1811.0
ReMastered: Who Shot the Sheriff?,movie,Crime,2018.0,tt9046548,6.9,1811.0
ReMastered: Who Shot the Sheriff?,movie,Documentary,2018.0,tt9046548,6.9,1811.0
Queen Bees,movie,Comedy,2021.0,tt8338076,6.4,4362.0
Queen Bees,movie,Drama,2021.0,tt8338076,6.4,4362.0
Queen Bees,movie,Romance,2021.0,tt8338076,6.4,4362.0
Honest Thief,movie,Action,2020.0,tt1838556,6.0,60327.0
Honest Thief,movie,Crime,2020.0,tt1838556,6.0,60327.0
Honest Thief,movie,Drama,2020.0,tt1838556,6.0,60327.0
DJ Cinderella,movie,Family,2019.0,tt8716800,4.7,1424.0
DJ Cinderella,movie,Music,2019.0,tt8716800,4.7,1424.0
DJ Cinderella,movie,Romance,2019.0,tt8716800,4.7,1424.0
Mobile Suit Gundam: NT - Narrative,movie,Action,2018.0,tt9497146,6.1,569.0
Mobile Suit Gundam: NT - Narrative,movie,Animation,2018.0,tt9497146,6.1,569.0
Mobile Suit Gundam: NT - Narrative,movie,Drama,2018.0,tt9497146,6.1,569.0
Ai Uta: Yakusoku no Nakuhito,movie,Drama,2019.0,tt9019312,5.9,148.0
Ai Uta: Yakusoku no Nakuhito,movie,Romance,2019.0,tt9019312,5.9,148.0
ReMastered: The Miami Showband Massacre,movie,Crime,2019.0,tt9046568,7.0,1624.0
ReMastered: The Miami Showband Massacre,movie,Documentary,2019.0,tt9046568,7.0,1624.0
ReMastered: The Miami Showband Massacre,movie,Music,2019.0,tt9046568,7.0,1624.0
ReMastered: Devil at the Crossroads,movie,Biography,2019.0,tt9046574,7.0,3229.0
ReMastered: Devil at the Crossroads,movie,Documentary,2019.0,tt9046574,7.0,3229.0
ReMastered: The Two Killings of Sam Cooke,movie,Documentary,2019.0,tt9046564,7.2,2556.0
ReMastered: The Two Killings of Sam Cooke,movie,Music,2019.0,tt9046564,7.2,2556.0
ReMastered: Who Killed Jam Master Jay?,movie,Documentary,2018.0,tt9046560,6.5,937.0
ReMastered: Tricky Dick and the Man in Black,movie,Biography,2018.0,tt9046556,7.1,1755.0
ReMastered: Tricky Dick and the Man in Black,movie,Documentary,2018.0,tt9046556,7.1,1755.0
ReMastered: Massacre at the Stadium,movie,Documentary,2019.0,tt9046562,7.2,920.0
ReMastered: Massacre at the Stadium,movie,Drama,2019.0,tt9046562,7.2,920.0
Mi pequeño gran hombre,movie,Comedy,2018.0,tt3680820,4.3,244.0
Mi pequeño gran hombre,movie,Romance,2018.0,tt3680820,4.3,244.0
"Sonora, the Devil's Highway",movie,Drama,2018.0,tt6833964,6.3,745.0
"Sonora, the Devil's Highway",movie,Thriller,2018.0,tt6833964,6.3,745.0
"Sonora, the Devil's Highway",movie,Western,2018.0,tt6833964,6.3,745.0
Perfect Strangers,movie,Comedy,2018.0,tt8580348,6.6,2041.0
Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,movie,Action,2019.0,tt9526152,6.8,1780.0
Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,movie,Adventure,2019.0,tt9526152,6.8,1780.0
Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,movie,Animation,2019.0,tt9526152,6.8,1780.0
Saga of Tanya the Evil - The Movie,movie,Action,2019.0,tt9507276,7.5,1776.0
Saga of Tanya the Evil - The Movie,movie,Adventure,2019.0,tt9507276,7.5,1776.0
Saga of Tanya the Evil - The Movie,movie,Animation,2019.0,tt9507276,7.5,1776.0
Default,movie,Drama,2018.0,tt7233726,6.7,1618.0
Default,movie,History,2018.0,tt7233726,6.7,1618.0
Derren Brown: Sacrifice,movie,Documentary,2018.0,tt9077188,7.1,2020.0
A Cool Fish,movie,Comedy,2018.0,tt9282616,6.9,2096.0
A Cool Fish,movie,Crime,2018.0,tt9282616,6.9,2096.0
A Cool Fish,movie,Drama,2018.0,tt9282616,6.9,2096.0
The Lost Daughter,movie,Drama,2021.0,tt9100054,6.7,78337.0
Post Truth Times,movie,Documentary,2017.0,tt14185332,5.3,54.0
Nakorn-Sawan,movie,Drama,2018.0,tt9090362,6.5,60.0
Limbo,movie,Comedy,2020.0,tt9138170,7.2,5576.0
Limbo,movie,Drama,2020.0,tt9138170,7.2,5576.0
Sub-zero Wind,movie,Drama,2018.0,tt11193160,7.1,25.0
#LadyRancho,movie,Comedy,2018.0,tt7344246,4.5,437.0
This Is Tomas,movie,Comedy,2019.0,tt9078972,5.7,257.0
This Is Tomas,movie,Drama,2019.0,tt9078972,5.7,257.0
"For Better, for Worse",movie,Comedy,2019.0,tt8469890,4.7,312.0
"For Better, for Worse",movie,Romance,2019.0,tt8469890,4.7,312.0
Loca Por El Trabajo,movie,Comedy,2018.0,tt7126758,4.3,387.0
Un Papá Pirata,movie,Comedy,2019.0,tt7587356,4.5,205.0
Un Papá Pirata,movie,Drama,2019.0,tt7587356,4.5,205.0
Cigüeñas,movie,Drama,2018.0,tt9586212,5.2,14.0
Mirreyes contra Godínez,movie,Comedy,2019.0,tt7294400,5.3,1531.0
Swing Kids,movie,Drama,2018.0,tt7046974,7.5,3043.0
Swing Kids,movie,Musical,2018.0,tt7046974,7.5,3043.0
Swing Kids,movie,War,2018.0,tt7046974,7.5,3043.0
Kingdom,movie,Action,2019.0,tt9099938,6.7,4844.0
Kingdom,movie,History,2019.0,tt9099938,6.7,4844.0
Kingdom,movie,War,2019.0,tt9099938,6.7,4844.0
Fly Me to the Saitama,movie,Adventure,2019.0,tt8860946,6.3,901.0
Fly Me to the Saitama,movie,Comedy,2019.0,tt8860946,6.3,901.0
Fly Me to the Saitama,movie,Drama,2019.0,tt8860946,6.3,901.0
"Endings, Beginnings",movie,Drama,2019.0,tt9147456,5.6,7872.0
"Yo, Potro",movie,Comedy,2018.0,tt9154584,6.2,571.0
"Yo, Potro",movie,Sport,2018.0,tt9154584,6.2,571.0
Unstoppable,movie,Action,2018.0,tt9225192,6.6,6218.0
Unstoppable,movie,Comedy,2018.0,tt9225192,6.6,6218.0
Unstoppable,movie,Crime,2018.0,tt9225192,6.6,6218.0
8 Remains,movie,Drama,2018.0,tt5643730,3.3,394.0
8 Remains,movie,Mystery,2018.0,tt5643730,3.3,394.0
8 Remains,movie,Thriller,2018.0,tt5643730,3.3,394.0
"While You Live, Shine",movie,Documentary,2018.0,tt6952076,6.6,98.0
"While You Live, Shine",movie,Music,2018.0,tt6952076,6.6,98.0
Killer Under the Bed,movie,Horror,2018.0,tt9149982,4.3,1525.0
Killer Under the Bed,movie,Thriller,2018.0,tt9149982,4.3,1525.0
"Are You There God? It's Me, Margaret.",movie,Comedy,2023.0,tt9185206,7.3,33261.0
"Are You There God? It's Me, Margaret.",movie,Drama,2023.0,tt9185206,7.3,33261.0
"Are You There God? It's Me, Margaret.",movie,Family,2023.0,tt9185206,7.3,33261.0
The Invisible Witness,movie,Drama,2018.0,tt7735502,6.6,1926.0
The Invisible Witness,movie,Thriller,2018.0,tt7735502,6.6,1926.0
Guillermo del Toro's Pinocchio,movie,Adventure,2022.0,tt1488589,7.6,119857.0
Guillermo del Toro's Pinocchio,movie,Animation,2022.0,tt1488589,7.6,119857.0
Guillermo del Toro's Pinocchio,movie,Drama,2022.0,tt1488589,7.6,119857.0
Pat a Mat: Zimní radovánky,movie,Animation,2018.0,tt9278264,7.2,96.0
Pat a Mat: Zimní radovánky,movie,Family,2018.0,tt9278264,7.2,96.0
Bajo el mismo techo,movie,Comedy,2019.0,tt7853636,4.5,1183.0
Magic Medicine,movie,Documentary,2018.0,tt8661404,7.1,412.0
Dinner,movie,Drama,2016.0,tt6137968,6.0,91.0
Dinner,movie,Thriller,2016.0,tt6137968,6.0,91.0
Como si fuera la primera vez,movie,Comedy,2019.0,tt7766166,3.8,476.0
Cine Holliúdy 2: A Chibata Sideral,movie,Comedy,2018.0,tt7247512,6.0,267.0
Cine Holliúdy 2: A Chibata Sideral,movie,Sci-Fi,2018.0,tt7247512,6.0,267.0
My Best Friend's Wedding,movie,Comedy,2019.0,tt8220332,4.3,691.0
The Holiday Calendar,movie,Drama,2018.0,tt8262802,5.7,12010.0
The Holiday Calendar,movie,Fantasy,2018.0,tt8262802,5.7,12010.0
The Holiday Calendar,movie,Romance,2018.0,tt8262802,5.7,12010.0
The Waiter,movie,Comedy,2018.0,tt7838494,6.0,1529.0
The Waiter,movie,Crime,2018.0,tt7838494,6.0,1529.0
The Waiter,movie,Drama,2018.0,tt7838494,6.0,1529.0
Immenhof - Das Abenteuer eines Sommers,movie,Adventure,2019.0,tt4493588,5.5,289.0
Immenhof - Das Abenteuer eines Sommers,movie,Drama,2019.0,tt4493588,5.5,289.0
Immenhof - Das Abenteuer eines Sommers,movie,Family,2019.0,tt4493588,5.5,289.0
Fatuma,movie,Drama,2018.0,tt8329296,6.8,42.0
Brahms: The Boy II,movie,Drama,2020.0,tt9173418,4.7,21617.0
Brahms: The Boy II,movie,Horror,2020.0,tt9173418,4.7,21617.0
Brahms: The Boy II,movie,Mystery,2020.0,tt9173418,4.7,21617.0
The Invocation of Enver Simaku,movie,History,2018.0,tt4565230,4.2,188.0
The Invocation of Enver Simaku,movie,Horror,2018.0,tt4565230,4.2,188.0
The Invocation of Enver Simaku,movie,Mystery,2018.0,tt4565230,4.2,188.0
Svaha: The Sixth Finger,movie,Crime,2019.0,tt7299298,6.3,5507.0
Svaha: The Sixth Finger,movie,Horror,2019.0,tt7299298,6.3,5507.0
Svaha: The Sixth Finger,movie,Mystery,2019.0,tt7299298,6.3,5507.0
Three Thousand Years of Longing,movie,Drama,2022.0,tt9198364,6.7,67934.0
Three Thousand Years of Longing,movie,Fantasy,2022.0,tt9198364,6.7,67934.0
Three Thousand Years of Longing,movie,Romance,2022.0,tt9198364,6.7,67934.0
Polis Evo 2,movie,Action,2018.0,tt9221238,7.0,586.0
Polis Evo 2,movie,Adventure,2018.0,tt9221238,7.0,586.0
Polis Evo 2,movie,Comedy,2018.0,tt9221238,7.0,586.0
The Princess Switch,movie,Comedy,2018.0,tt8954732,6.1,33023.0
The Princess Switch,movie,Drama,2018.0,tt8954732,6.1,33023.0
The Princess Switch,movie,Family,2018.0,tt8954732,6.1,33023.0
The Trial of the Chicago 7,movie,Drama,2020.0,tt1070874,7.7,199685.0
The Trial of the Chicago 7,movie,History,2020.0,tt1070874,7.7,199685.0
The Trial of the Chicago 7,movie,Thriller,2020.0,tt1070874,7.7,199685.0
Coborâm la prima,movie,Drama,2018.0,tt7251888,6.9,851.0
The Plagues of Breslau,movie,Action,2018.0,tt8618118,6.0,5936.0
The Plagues of Breslau,movie,Crime,2018.0,tt8618118,6.0,5936.0
The Plagues of Breslau,movie,Mystery,2018.0,tt8618118,6.0,5936.0
Hakkunde,movie,Comedy,2017.0,tt6974886,5.4,69.0
Hakkunde,movie,Drama,2017.0,tt6974886,5.4,69.0
John Leguizamo's Latin History for Morons,movie,Comedy,2018.0,tt9777830,7.4,1163.0
Last Looks,movie,Action,2021.0,tt9244554,5.8,13360.0
Last Looks,movie,Comedy,2021.0,tt9244554,5.8,13360.0
Last Looks,movie,Crime,2021.0,tt9244554,5.8,13360.0
Mainstream,movie,Comedy,2020.0,tt9224288,5.0,6211.0
Mainstream,movie,Drama,2020.0,tt9224288,5.0,6211.0
Make Me a Match,movie,Biography,2013.0,tt2249702,6.2,59.0
Make Me a Match,movie,Documentary,2013.0,tt2249702,6.2,59.0
Make Me a Match,movie,Drama,2013.0,tt2249702,6.2,59.0
Revenger,movie,Action,2018.0,tt9426186,5.7,4880.0
Revenger,movie,Crime,2018.0,tt9426186,5.7,4880.0
Revenger,movie,Thriller,2018.0,tt9426186,5.7,4880.0
Take Point,movie,Action,2018.0,tt7156436,5.4,1566.0
Ride,movie,Drama,2018.0,tt7106968,6.0,365.0
Se son rose,movie,Comedy,2018.0,tt8515806,5.6,539.0
Operasi X,movie,Action,2018.0,tt9193520,3.9,46.0
Operasi X,movie,Crime,2018.0,tt9193520,3.9,46.0
Operasi X,movie,Thriller,2018.0,tt9193520,3.9,46.0
All Is True,movie,Biography,2018.0,tt9206798,6.3,5715.0
All Is True,movie,Drama,2018.0,tt9206798,6.3,5715.0
All Is True,movie,History,2018.0,tt9206798,6.3,5715.0
Still Human,movie,Drama,2018.0,tt8497794,7.6,1778.0
Trevor Noah: Son of Patricia,movie,Comedy,2018.0,tt9170648,7.3,4886.0
Tiffany Haddish: Black Mitzvah,movie,Comedy,2019.0,tt8882390,6.3,1058.0
The Color Purple,movie,Drama,2023.0,tt1200263,6.8,18973.0
The Color Purple,movie,Musical,2023.0,tt1200263,6.8,18973.0
"Utopía, La Película",movie,Action,2018.0,tt9174008,5.5,132.0
"Utopía, La Película",movie,Drama,2018.0,tt9174008,5.5,132.0
Lovefucked,movie,Drama,2018.0,tt8998738,5.8,510.0
Lovefucked,movie,Romance,2018.0,tt8998738,5.8,510.0
Éternel conflit,movie,Drama,1948.0,tt0202713,5.8,62.0
Anderswo. Allein in Afrika,movie,Adventure,2018.0,tt9723084,7.6,685.0
Anderswo. Allein in Afrika,movie,Documentary,2018.0,tt9723084,7.6,685.0
Elf Pets: Santa's St. Bernards Save Christmas,movie,Animation,2018.0,tt9233904,5.3,133.0
Elf Pets: Santa's St. Bernards Save Christmas,movie,Fantasy,2018.0,tt9233904,5.3,133.0
Stowaway,movie,Adventure,2021.0,tt9203694,5.7,54455.0
Stowaway,movie,Sci-Fi,2021.0,tt9203694,5.7,54455.0
Stowaway,movie,Thriller,2021.0,tt9203694,5.7,54455.0
Hamid,movie,Drama,2018.0,tt7527082,7.7,1424.0
Alcatraz,movie,Action,2018.0,tt7099566,2.9,1024.0
Alcatraz,movie,Adventure,2018.0,tt7099566,2.9,1024.0
Alcatraz,movie,Crime,2018.0,tt7099566,2.9,1024.0
Fisherman's Friends,movie,Comedy,2019.0,tt1648186,7.0,12162.0
Fisherman's Friends,movie,Drama,2019.0,tt1648186,7.0,12162.0
Fisherman's Friends,movie,Music,2019.0,tt1648186,7.0,12162.0
The Green Knight,movie,Adventure,2021.0,tt9243804,6.6,125271.0
The Green Knight,movie,Drama,2021.0,tt9243804,6.6,125271.0
The Green Knight,movie,Fantasy,2021.0,tt9243804,6.6,125271.0
The Big Day,movie,Comedy,2018.0,tt8382922,6.1,28.0
The Big Day,movie,Romance,2018.0,tt8382922,6.1,28.0
Minamata,movie,Drama,2020.0,tt9179096,7.2,24010.0
The Willoughbys,movie,Adventure,2020.0,tt5206260,6.4,22361.0
The Willoughbys,movie,Animation,2020.0,tt5206260,6.4,22361.0
The Willoughbys,movie,Comedy,2020.0,tt5206260,6.4,22361.0
Over the Moon,movie,Adventure,2020.0,tt7488208,6.3,25931.0
Over the Moon,movie,Animation,2020.0,tt7488208,6.3,25931.0
Over the Moon,movie,Comedy,2020.0,tt7488208,6.3,25931.0
My Father's Dragon,movie,Adventure,2022.0,tt9288748,6.5,3834.0
My Father's Dragon,movie,Animation,2022.0,tt9288748,6.5,3834.0
My Father's Dragon,movie,Comedy,2022.0,tt9288748,6.5,3834.0
Skylines,movie,Action,2020.0,tt9387250,4.8,9788.0
Skylines,movie,Adventure,2020.0,tt9387250,4.8,9788.0
Skylines,movie,Sci-Fi,2020.0,tt9387250,4.8,9788.0
Le plus joli péché du monde,movie,Comedy,1951.0,tt0159656,5.6,49.0
Le plus joli péché du monde,movie,Romance,1951.0,tt0159656,5.6,49.0
Grand Isle,movie,Crime,2019.0,tt8380776,4.7,6053.0
Grand Isle,movie,Mystery,2019.0,tt8380776,4.7,6053.0
Grand Isle,movie,Thriller,2019.0,tt8380776,4.7,6053.0
Adhugo,movie,Drama,2018.0,tt7822454,6.0,78.0
Rattlesnake,movie,Drama,2019.0,tt9257484,4.7,9689.0
Rattlesnake,movie,Horror,2019.0,tt9257484,4.7,9689.0
Rattlesnake,movie,Mystery,2019.0,tt9257484,4.7,9689.0
The Dude in Me,movie,Action,2019.0,tt9759978,6.9,3204.0
The Dude in Me,movie,Comedy,2019.0,tt9759978,6.9,3204.0
The Dude in Me,movie,Fantasy,2019.0,tt9759978,6.9,3204.0
Achoura,movie,Fantasy,2018.0,tt4188180,4.9,530.0
Achoura,movie,Horror,2018.0,tt4188180,4.9,530.0
Achoura,movie,Thriller,2018.0,tt4188180,4.9,530.0
Legione straniera,movie,Adventure,1953.0,tt0044834,5.4,80.0
Ani... Dr. Kashinath Ghanekar,movie,Drama,2018.0,tt8784906,8.3,1315.0
Saving Christmas,movie,Family,2017.0,tt6803170,3.4,318.0
"Out of Many, One",movie,Documentary,2018.0,tt9283302,5.8,292.0
"Out of Many, One",movie,Short,2018.0,tt9283302,5.8,292.0
Kevin Bridges: The Brand New Tour - Live,movie,Comedy,2018.0,tt9509058,7.6,326.0
Rust Creek,movie,Action,2018.0,tt6610158,5.9,14776.0
Rust Creek,movie,Crime,2018.0,tt6610158,5.9,14776.0
Rust Creek,movie,Drama,2018.0,tt6610158,5.9,14776.0
Loudon Wainwright III: Surviving Twin,movie,Documentary,2018.0,tt9203030,6.8,115.0
Loudon Wainwright III: Surviving Twin,movie,Music,2018.0,tt9203030,6.8,115.0
The Ash Lad: In Search of the Golden Castle,movie,Adventure,2019.0,tt8753438,6.3,1756.0
The Ash Lad: In Search of the Golden Castle,movie,Family,2019.0,tt8753438,6.3,1756.0
The Ash Lad: In Search of the Golden Castle,movie,Fantasy,2019.0,tt8753438,6.3,1756.0
Swoon,movie,Drama,2019.0,tt7402400,5.9,880.0
Swoon,movie,Romance,2019.0,tt7402400,5.9,880.0
The Perfect Find,movie,Comedy,2023.0,tt8400584,5.2,3552.0
The Perfect Find,movie,Drama,2023.0,tt8400584,5.2,3552.0
The Perfect Find,movie,Romance,2023.0,tt8400584,5.2,3552.0
Through Night and Day,movie,Comedy,2018.0,tt9279666,7.1,311.0
Through Night and Day,movie,Drama,2018.0,tt9279666,7.1,311.0
Through Night and Day,movie,Romance,2018.0,tt9279666,7.1,311.0
Checker Tobi und das Geheimnis unseres Planeten,movie,Adventure,2019.0,tt9090170,7.2,275.0
Checker Tobi und das Geheimnis unseres Planeten,movie,Comedy,2019.0,tt9090170,7.2,275.0
The Spider's Web: Britain's Second Empire,movie,Documentary,2017.0,tt6483026,7.7,1067.0
Kafalar Karisik,movie,Comedy,2018.0,tt9144672,3.0,3121.0
A Most Annoying Island,movie,Adventure,2019.0,tt9373564,6.4,171.0
A Most Annoying Island,movie,Comedy,2019.0,tt9373564,6.4,171.0
A Most Annoying Island,movie,Family,2019.0,tt9373564,6.4,171.0
Try,movie,Drama,2018.0,tt9241688,5.6,66.0
Fukushima 50,movie,Action,2020.0,tt9318772,6.1,3591.0
Fukushima 50,movie,Drama,2020.0,tt9318772,6.1,3591.0
Fukushima 50,movie,Thriller,2020.0,tt9318772,6.1,3591.0
Door Lock,movie,Horror,2018.0,tt9402676,6.4,3941.0
Door Lock,movie,Mystery,2018.0,tt9402676,6.4,3941.0
Door Lock,movie,Thriller,2018.0,tt9402676,6.4,3941.0
Damascena,movie,Drama,2017.0,tt6981052,6.1,207.0
"Sara Baras, All Her Voices",movie,Biography,2017.0,tt6890836,6.7,42.0
"Sara Baras, All Her Voices",movie,Documentary,2017.0,tt6890836,6.7,42.0
Liam dan Laila,movie,Drama,2018.0,tt9052852,7.2,41.0
Springsteen on Broadway,movie,Documentary,2018.0,tt8716334,8.5,2474.0
Springsteen on Broadway,movie,Music,2018.0,tt8716334,8.5,2474.0
Angela's Christmas,movie,Adventure,2017.0,tt7829544,7.0,3758.0
Angela's Christmas,movie,Animation,2017.0,tt7829544,7.0,3758.0
Angela's Christmas,movie,Family,2017.0,tt7829544,7.0,3758.0
Natale a 5 stelle,movie,Comedy,2018.0,tt8775056,4.5,906.0
Transfert,movie,Drama,2018.0,tt5070240,5.8,804.0
Transfert,movie,Thriller,2018.0,tt5070240,5.8,804.0
The Limit Of,movie,Drama,2018.0,tt4659710,5.4,668.0
The Limit Of,movie,Mystery,2018.0,tt4659710,5.4,668.0
The Limit Of,movie,Thriller,2018.0,tt4659710,5.4,668.0
Cold Feet,movie,Comedy,2018.0,tt7883774,6.2,1644.0
The Snow Queen 4: Mirrorlands,movie,Adventure,2018.0,tt8255452,5.6,658.0
The Snow Queen 4: Mirrorlands,movie,Animation,2018.0,tt8255452,5.6,658.0
The Snow Queen 4: Mirrorlands,movie,Comedy,2018.0,tt8255452,5.6,658.0
Kakegurui,movie,Drama,2019.0,tt9552162,6.1,755.0
Kakegurui,movie,Mystery,2019.0,tt9552162,6.1,755.0
Kakegurui,movie,Thriller,2019.0,tt9552162,6.1,755.0
¡Asu Mare! 3,movie,Comedy,2018.0,tt9336816,4.5,218.0
Marriage Palace,movie,Comedy,2018.0,tt8852242,6.3,207.0
Minha Vida em Marte,movie,Comedy,2018.0,tt8619812,6.5,1834.0
Where Did Tom Go?,movie,Action,1971.0,tt0180032,5.9,143.0
Where Did Tom Go?,movie,Adventure,1971.0,tt0180032,5.9,143.0
Where Did Tom Go?,movie,Drama,1971.0,tt0180032,5.9,143.0
Private Screening,movie,Drama,1973.0,tt0070566,6.0,195.0
The Secret Mission,movie,Comedy,2019.0,tt9602258,6.9,715.0
The Secret Mission,movie,Drama,2019.0,tt9602258,6.9,715.0
The Secret Mission,movie,History,2019.0,tt9602258,6.9,715.0
Ang pangarap kong holdap,movie,Action,2018.0,tt9349770,6.9,606.0
Ang pangarap kong holdap,movie,Comedy,2018.0,tt9349770,6.9,606.0
Struggle: The Life and Lost Art of Szukalski,movie,Biography,2018.0,tt9316022,7.9,4726.0
Struggle: The Life and Lost Art of Szukalski,movie,Documentary,2018.0,tt9316022,7.9,4726.0
Kavacham,movie,Action,2018.0,tt9253188,5.5,754.0
Kavacham,movie,Thriller,2018.0,tt9253188,5.5,754.0
Fireplace for Your Home: Crackling Fireplace,movie,Documentary,2011.0,tt2244386,7.8,274.0
Knock Down the House,movie,Documentary,2019.0,tt9358052,7.4,13065.0
We Are Little Zombies,movie,Comedy,2019.0,tt9358120,6.8,974.0
We Are Little Zombies,movie,Drama,2019.0,tt9358120,6.8,974.0
We Are Little Zombies,movie,Music,2019.0,tt9358120,6.8,974.0
To All the Boys: P.S. I Still Love You,movie,Comedy,2020.0,tt9354842,6.1,49863.0
To All the Boys: P.S. I Still Love You,movie,Drama,2020.0,tt9354842,6.1,49863.0
To All the Boys: P.S. I Still Love You,movie,Romance,2020.0,tt9354842,6.1,49863.0
The Tag Along: Devil Fish,movie,Horror,2018.0,tt9283056,5.2,555.0
The Branch,movie,Comedy,2018.0,tt9619446,3.4,165.0
American Factory,movie,Documentary,2019.0,tt9351980,7.4,24477.0
Blue Beetle,movie,Action,2023.0,tt9362930,5.9,107565.0
Blue Beetle,movie,Adventure,2023.0,tt9362930,5.9,107565.0
Blue Beetle,movie,Sci-Fi,2023.0,tt9362930,5.9,107565.0
Locked on You,movie,Comedy,2018.0,tt8493514,6.2,5347.0
The United States vs. Billie Holiday,movie,Biography,2021.0,tt8521718,6.3,15303.0
The United States vs. Billie Holiday,movie,Drama,2021.0,tt8521718,6.3,15303.0
The United States vs. Billie Holiday,movie,Music,2021.0,tt8521718,6.3,15303.0
Fit in with the App,movie,Comedy,2018.0,tt9359680,6.1,99.0
Sommore: A Queen with No Spades,movie,Comedy,2018.0,tt8469818,6.8,76.0
Cemara's Family,movie,Drama,2018.0,tt7885874,7.7,1037.0
Cemara's Family,movie,Family,2018.0,tt7885874,7.7,1037.0
The Edge of Democracy,movie,Documentary,2019.0,tt6016744,7.3,16018.0
The Edge of Democracy,movie,History,2019.0,tt6016744,7.3,16018.0
The Great Hack,movie,Biography,2019.0,tt4736550,7.0,25416.0
The Great Hack,movie,Documentary,2019.0,tt4736550,7.0,25416.0
The Great Hack,movie,History,2019.0,tt4736550,7.0,25416.0
Toni Morrison: The Pieces I Am,movie,Documentary,2019.0,tt9358206,7.7,962.0
Mujrim,movie,Action,1989.0,tt0097926,5.4,283.0
Mujrim,movie,Crime,1989.0,tt0097926,5.4,283.0
Faut s'les faire!... Ces légionnaires,movie,Adventure,1981.0,tt0155706,3.9,43.0
Faut s'les faire!... Ces légionnaires,movie,Comedy,1981.0,tt0155706,3.9,43.0
The Man Standing Next,movie,Thriller,2020.0,tt11358398,7.0,4608.0
Happy New Year,movie,Comedy,2018.0,tt8265174,7.0,2846.0
Happy New Year,movie,Drama,2018.0,tt8265174,7.0,2846.0
Click & Collect,movie,Comedy,2018.0,tt9217716,6.8,4310.0
A Fistful of Lead,movie,Western,2018.0,tt7468604,3.5,478.0
Meu Tricolor de Aço,movie,Documentary,2018.0,tt11602432,7.6,15.0
Russell Brand: Re: Birth,movie,Comedy,2018.0,tt9349942,6.5,1349.0
Melancholic,movie,Comedy,2018.0,tt9155928,6.5,437.0
Melancholic,movie,Crime,2018.0,tt9155928,6.5,437.0
Melancholic,movie,Drama,2018.0,tt9155928,6.5,437.0
Kabaneri of the Iron Fortress: The Battle of Unato,movie,Action,2019.0,tt10253816,6.7,1801.0
Kabaneri of the Iron Fortress: The Battle of Unato,movie,Adventure,2019.0,tt10253816,6.7,1801.0
Kabaneri of the Iron Fortress: The Battle of Unato,movie,Animation,2019.0,tt10253816,6.7,1801.0
11 ditey z Morshyna,movie,Comedy,2018.0,tt9228588,4.3,119.0
Super Monsters and the Wish Star,movie,Animation,2018.0,tt9399114,5.2,50.0
Super Monsters and the Wish Star,movie,Comedy,2018.0,tt9399114,5.2,50.0
Super Monsters and the Wish Star,movie,Family,2018.0,tt9399114,5.2,50.0
Free Rein: The Twelve Neighs of Christmas,movie,Adventure,2018.0,tt9315418,5.7,4646.0
Free Rein: The Twelve Neighs of Christmas,movie,Comedy,2018.0,tt9315418,5.7,4646.0
Free Rein: The Twelve Neighs of Christmas,movie,Drama,2018.0,tt9315418,5.7,4646.0
The Magic Quill,movie,Comedy,2018.0,tt7028140,6.1,310.0
The Magic Quill,movie,Family,2018.0,tt7028140,6.1,310.0
